symbol,timestamp,open,high,low,close,volume
NIFTY,2026-02-17 05:22:00+00:00,25655.80078125,25657.150390625,25651.44921875,25656.94921875,0
NIFTY,2026-02-17 05:23:00+00:00,25656.75,25658.150390625,25650.5,25651.44921875,0
NIFTY,2026-02-17 05:24:00+00:00,25651.69921875,25656.69921875,25649.19921875,25656.599609375,0
NIFTY,2026-02-17 05:25:00+00:00,25656.55078125,25664.849609375,25656.25,25662.5,0
NIFTY,2026-02-17 05:26:00+00:00,25662.400390625,25666.0,25659.25,25659.44921875,0
NIFTY,2026-02-17 05:27:00+00:00,25659.19921875,25660.650390625,25656.75,25659.099609375,0
NIFTY,2026-02-17 05:28:00+00:00,25659.30078125,25666.30078125,25658.75,25662.30078125,0
NIFTY,2026-02-17 05:29:00+00:00,25662.349609375,25669.150390625,25661.849609375,25668.099609375,0
NIFTY,2026-02-17 05:30:00+00:00,25667.75,25669.0,25658.19921875,25663.650390625,0
NIFTY,2026-02-17 05:31:00+00:00,25663.400390625,25672.099609375,25662.099609375,25668.75,0
NIFTY,2026-02-17 05:32:00+00:00,25669.19921875,25669.55078125,25659.44921875,25666.599609375,0
NIFTY,2026-02-17 05:33:00+00:00,25666.349609375,25668.5,25659.349609375,25661.05078125,0
NIFTY,2026-02-17 05:34:00+00:00,25660.69921875,25667.849609375,25659.69921875,25666.55078125,0
NIFTY,2026-02-17 05:35:00+00:00,25666.80078125,25667.900390625,25662.0,25662.5,0
NIFTY,2026-02-17 05:36:00+00:00,25662.849609375,25663.099609375,25653.650390625,25658.5,0
NIFTY,2026-02-17 05:37:00+00:00,25658.19921875,25664.69921875,25657.349609375,25663.5,0
NIFTY,2026-02-17 05:38:00+00:00,25663.75,25672.75,25663.05078125,25672.400390625,0
NIFTY,2026-02-17 05:39:00+00:00,25673.150390625,25674.94921875,25667.150390625,25670.599609375,0
NIFTY,2026-02-17 05:40:00+00:00,25671.19921875,25671.19921875,25661.400390625,25664.349609375,0
NIFTY,2026-02-17 05:41:00+00:00,25664.25,25670.94921875,25661.599609375,25670.94921875,0
NIFTY,2026-02-17 05:42:00+00:00,25670.75,25674.94921875,25670.55078125,25671.5,0
